Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Navy,Size,L,,,ATD47757-B-Navy-L,390,,0,deny,manual,999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/1_5f06675f-6860-4ef5-8bf5-be681ac7ac86.jpg?v=1768411105,67,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Navy,Size,XL,,,ATD47757-B-Navy-XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/1_40436a5a-7be2-4848-8bb3-2e584ab01228.jpg?v=1768411107,68,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Navy,Size,2XL,,,ATD47757-B-Navy-2XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/2_034af5e3-3bbd-4d98-8a43-730039c40fd6.jpg?v=1768411112,69,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Navy,Size,3XL,,,ATD47757-B-Navy-3XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/2_3e4742b3-7c53-47df-a4cc-32e8c32b0f97.jpg?v=1768411100,70,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Red,Size,XS,,,ATD47757-B-Red-XS,390,,0,deny,manual,999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/3_3e3ed4dc-c807-428b-be87-ab01edd46104.jpg?v=1768411109,71,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Red,Size,S,,,ATD47757-B-Red-S,390,,0,deny,manual,999.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0671/0621/files/26_dbfb6284-6fd8-47b8-a142-d67fb770b3a1_copy-_1.jpg?v=1769713010,72,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Red,Size,M,,,ATD47757-B-Red-M,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Red,Size,L,,,ATD47757-B-Red-L,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Red,Size,XL,,,ATD47757-B-Red-XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Red,Size,2XL,,,ATD47757-B-Red-2XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Red,Size,3XL,,,ATD47757-B-Red-3XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Dark Green,Size,XS,,,ATD47757-B-Dark Green-XS,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Dark Green,Size,S,,,ATD47757-B-Dark Green-S,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Dark Green,Size,M,,,ATD47757-B-Dark Green-M,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Dark Green,Size,L,,,ATD47757-B-Dark Green-L,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Dark Green,Size,XL,,,ATD47757-B-Dark Green-XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Dark Green,Size,2XL,,,ATD47757-B-Dark Green-2XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Dark Green,Size,3XL,,,ATD47757-B-Dark Green-3XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Brick Red,Size,XS,,,ATD47757-B-Brick Red-XS,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Brick Red,Size,S,,,ATD47757-B-Brick Red-S,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Brick Red,Size,M,,,ATD47757-B-Brick Red-M,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Brick Red,Size,L,,,ATD47757-B-Brick Red-L,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Brick Red,Size,XL,,,ATD47757-B-Brick Red-XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Brick Red,Size,2XL,,,ATD47757-B-Brick Red-2XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Brick Red,Size,3XL,,,ATD47757-B-Brick Red-3XL,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
l7-mens-minor-fault-pullover-hoodie,L7 Men's Minor Fault Pullover Hoodie,"<p><span><strong>What is the fault? </strong><br>We really can't tell, each garment has a different minor fault. But one thing we can tell is that it is minor and hardly noticeable. Rest assured that if you don't like the product or think it is more faulty than you had thought - simply return it under our legendary ""30 Days No Questions Asked Money-Back Guarantee"".</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pullover</li>
<li>Regular fit</li>
<li>Drawstring hood</li>
<li>Kangaroo pocket<br>
</li>
<li>Ribbed cuffs &amp; bottom</li>
<li>Gentle on skin</li>
<li>Durable stitching</li>
</ul>
<p><strong>Fabric:</strong><span> 80% Cotton, 20% Polyester, Fleece</span></p>",Ahmad Traders ( M.Idris ) ( Sale Basis),Minor Fault,"['consignment', 'meta-product-guide-47757', 'winter']",TRUE,Color,Purple,Size,XS,,,ATD47757-B-Purple-XS,390,,0,deny,manual,999.00,,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
